002077.SZ,大港股份,房地产,3180309851.2400 ,-15.9422 ,-2192.1145 ,96.2520 ,-20.3488 ,40.8759 
002078.SZ,太阳纸业,轻工制造,18555507895.1200 ,19.5447 ,-0.3526 ,38.6925 ,0.1399 ,-9.1184 
002079.SZ,苏州固锝,电子,4731814665.5000 ,6.0111 ,-11.3149 ,63.4462 ,-15.3646 ,26.0972 
002080.SZ,中材科技,建材,15748544411.2000 ,9.6266 ,22.3444 ,33.7994 ,-12.2302 ,-0.3880 
002081.SZ,金螳螂,建筑,28584044798.5200 ,17.1792 ,12.7118 ,11.4055 ,-9.3379 ,-7.7793 
002082.SZ,万邦德,有色金属,2472820000.0000 ,5.7700 ,24.6781 ,70.0877 ,3.9000 ,-5.0048 
002083.SZ,孚日股份,纺织服装,5211920028.7000 ,12.8521 ,5.1792 ,35.6201 ,-8.3067 ,-2.6164 
002084.SZ,海鸥住工,轻工制造,2587666329.0800 ,2.6134 ,-56.8303 ,22.7900 ,0.3929 ,-8.8063 
002085.SZ,万丰奥威,汽车,17516906220.7800 ,15.5384 ,0.3341 ,19.0098 ,-0.9889 ,-9.6130 
002087.SZ,新野纺织,纺织服装,3536719470.5500 ,10.8009 ,32.6793 ,50.5548 ,-3.9911 ,-7.1594 
002088.SZ,鲁阳节能,建材,5320783085.1000 ,15.7291 ,43.7053 ,34.1862 ,26.3972 ,-7.4830 
002090.SZ,金智科技,计算机,4813130776.9600 ,7.6448 ,-37.8301 ,26.5164 ,-7.1560 ,-0.4652 
002091.SZ,江苏国泰,商贸零售,10854048650.9500 ,13.6430 ,46.2739 ,58.3784 ,2.9806 ,-17.2214 
002092.SZ,中泰化学,基础化工,19103401422.2000 ,13.0184 ,4.4105 ,51.8386 ,-2.3052 ,-9.1940 
002093.SZ,国脉科技,通信,8533525000.0000 ,4.2191 ,-33.8143 ,74.6411 ,-12.4095 ,-4.7226 
002094.SZ,青岛金王,基础化工,4134534986.2800 ,3.8575 ,-65.1385 ,93.2392 ,-4.4800 ,-7.5377 
002095.SZ,生意宝,传媒,6939691200.0000 ,4.1526 ,82.3164 ,74.5078 ,-6.4395 ,-12.0539 
002096.SZ,南岭民爆,基础化工,2394801150.0000 ,1.1360 ,-8.5306 ,29.0948 ,-9.2827 ,-6.2016 
002097.SZ,山河智能,机械,7410018646.6500 ,9.6458 ,125.1367 ,38.7661 ,-3.9492 ,-4.3844 
002098.SZ,浔兴股份,纺织服装,2899800000.0000 ,-72.9841 ,-583.9035 ,145.4435 ,-21.7391 ,-26.4198 
002099.SZ,海翔药业,医药,14779828909.8900 ,11.4883 ,76.7174 ,150.3774 ,41.8160 ,-17.7437 
002100.SZ,天康生物,农林牧渔,9749754466.7600 ,10.1275 ,-25.4396 ,94.0375 ,11.5766 ,0.1976 
002101.SZ,广东鸿图,机械,4578324947.6000 ,7.5491 ,19.8277 ,31.1717 ,-6.2159 ,-15.5814 
002103.SZ,广博股份,传媒,2689923514.8300 ,-48.5323 ,-714.2102 ,169.7188 ,-1.5968 ,-5.4767 
002104.SZ,恒宝股份,通信,5005562464.0000 ,7.8897 ,-10.0437 ,67.8190 ,-11.2374 ,0.8535 
002105.SZ,信隆健康,机械,1691415000.0000 ,2.1067 ,-118.0963 ,79.6913 ,-7.0850 ,0.0000 
002106.SZ,莱宝高科,电子,5406551785.6000 ,5.9455 ,53.0797 ,50.8927 ,-15.9166 ,-4.6997 
002107.SZ,沃华医药,医药,2821111920.0000 ,7.9919 ,-50.4988 ,17.4733 ,-11.9386 ,-6.6496 
002108.SZ,沧州明珠,基础化工,6522451315.4000 ,9.3077 ,-46.2949 ,41.3236 ,-8.5487 ,-7.1739 
002109.SZ,兴化股份,基础化工,4432897561.6900 ,6.8831 ,15.3179 ,98.3381 ,-7.8775 ,-6.6508 
002110.SZ,三钢闽光,钢铁,29925573951.2900 ,41.2984 ,13.4769 ,125.9434 ,11.0370 ,-17.8226 
002111.SZ,威海广泰,国防军工,5017213402.5600 ,8.7619 ,99.5446 ,29.9515 ,-1.4254 ,-4.2618 
002112.SZ,三变科技,电力设备及新能源,1612800000.0000 ,1.6483 ,105.0478 ,112.3825 ,-1.9608 ,4.7500 
002114.SZ,罗平锌电,有色金属,2816772775.5700 ,-15.4271 ,-572.4792 ,80.5393 ,6.3492 ,5.7405 
002115.SZ,三维通信,通信,7168594204.1000 ,10.2049 ,400.1527 ,187.8764 ,4.9433 ,-9.4208 
002116.SZ,中国海诚,建筑,4556331713.5800 ,15.4269 ,5.7326 ,32.3967 ,-2.2401 ,-11.5490 
002117.SZ,东港股份,轻工制造,6922687994.4200 ,16.3442 ,11.6235 ,57.2604 ,-3.1059 ,-9.9006 
002118.SZ,紫鑫药业,医药,13896244112.1000 ,4.1257 ,-53.1552 ,234.7525 ,5.9570 ,-23.4101 
002119.SZ,康强电子,电子,3273631200.0000 ,10.3730 ,23.5383 ,38.0221 ,-9.8569 ,103.1702 
002120.SZ,韵达股份,交通运输,64639735098.2400 ,32.3657 ,63.9276 ,18.0173 ,-2.3545 ,2.8087 
002121.SZ,科陆电子,电力设备及新能源,7647335868.2100 ,-29.5871 ,-407.4539 ,45.4211 ,-16.4615 ,-4.2357 
002123.SZ,梦网集团,通信,9589475119.7700 ,1.6628 ,-63.4849 ,66.7702 ,-6.7770 ,-7.0161 
002124.SZ,天邦股份,农林牧渔,23366506174.7000 ,-21.1432 ,-321.8245 ,91.2705 ,15.2746 ,-10.2730 
002125.SZ,湘潭电化,基础化工,3290111857.2000 ,6.2789 ,45.3765 ,96.5798 ,-6.0181 ,-2.3529 
002126.SZ,银轮股份,汽车,6857259043.8400 ,10.0140 ,16.0463 ,39.7997 ,-1.9473 ,-11.2150 
002127.SZ,南极电商,商贸零售,29360250019.8800 ,26.2280 ,65.6583 ,17.1175 ,4.4541 ,-9.6990 
002128.SZ,露天煤业,煤炭,15395845215.6600 ,17.5556 ,15.6011 ,26.8131 ,3.4029 ,-9.1295 
002129.SZ,中环股份,电力设备及新能源,28297189765.6800 ,5.0324 ,33.5687 ,53.6779 ,2.4194 ,-0.1969 
002130.SZ,沃尔核材,电子,6561615122.4000 ,0.7695 ,-79.6482 ,141.8725 ,-1.1407 ,-4.6154 
002131.SZ,利欧股份,传媒,14199313013.1000 ,-25.6769 ,-524.7604 ,107.6437 ,0.4673 ,-4.6512 
002132.SZ,恒星科技,机械,3882580065.2700 ,-4.9298 ,-388.3120 ,62.1632 ,3.6913 ,-1.6181 
002133.SZ,广宇集团,房地产,3003679399.0000 ,10.8810 ,113.1275 ,33.6536 ,-5.5961 ,-8.7629 
002134.SZ,天津普林,电子,1779952320.3200 ,-14.5188 ,-517.5923 ,46.2114 ,-11.4914 ,7.7348 
002135.SZ,东南网架,建筑,7985584984.0000 ,4.3138 ,72.5271 ,27.6914 ,23.3227 ,-24.8718 
002136.SZ,安纳达,基础化工,1801867600.0000 ,6.7835 ,-74.7529 ,73.2521 ,-5.7368 ,1.1933 
002137.SZ,麦达数字,传媒,4870940588.9400 ,-24.3297 ,-569.2437 ,158.5517 ,7.2611 ,-16.9834 
002138.SZ,顺络电子,电子,15884471573.8000 ,11.5297 ,40.3804 ,50.7524 ,5.2640 ,-22.9442 
002139.SZ,拓邦股份,电子,6440374075.9200 ,10.9199 ,5.3538 ,75.1500 ,8.7780 ,-11.1041 
002140.SZ,东华科技,建筑,4634298808.2600 ,7.3081 ,342.1195 ,71.4867 ,26.3990 ,1.9597 
002141.SZ,贤丰控股,电子,4913062727.2700 ,0.5317 ,13.2784 ,55.4190 ,-8.8421 ,-9.6998 
002142.SZ,宁波银行,银行,119276590889.5000 ,16.2158 ,19.9335 ,10.4355 ,7.8154 ,1.3100 
002144.SZ,宏达高科,纺织服装,1962064060.8000 ,5.4193 ,-1.6441 ,32.7539 ,-8.5667 ,-6.4865 
002145.SZ,中核钛白,基础化工,7049217901.6800 ,12.9829 ,3.7304 ,79.8975 ,-5.1392 ,-3.5986 
002146.SZ,荣盛发展,房地产,45003495857.8500 ,24.7636 ,36.1487 ,25.5762 ,-8.0000 ,-9.0821 
002148.SZ,北纬科技,通信,3804640904.5700 ,3.5446 ,-69.6310 ,133.1380 ,-5.6259 ,-5.2161 
002149.SZ,西部材料,有色金属,3735137325.7200 ,3.3757 ,12.5803 ,146.2525 ,-2.8761 ,1.1390 
002150.SZ,通润装备,机械,2213148168.0900 ,10.4982 ,73.4192 ,22.6126 ,0.2484 ,-6.1958 
002151.SZ,北斗星通,国防军工,11700047563.2000 ,2.5478 ,14.3047 ,75.4746 ,-7.7726 ,8.7220 
002152.SZ,广电运通,计算机,16766597898.9600 ,7.6266 ,-18.6716 ,27.1098 ,-4.6575 ,-5.0287 
002153.SZ,石基信息,计算机,33244020311.7600 ,6.8357 ,27.6957 ,26.6695 ,-4.6248 ,7.0970 
002154.SZ,报喜鸟,纺织服装,4517340052.5400 ,1.9959 ,67.3801 ,21.0260 ,-5.8376 ,-9.4340 
002155.SZ,湖南黄金,有色金属,9399948686.6800 ,5.7576 ,-11.6118 ,45.5748 ,-8.1081 ,4.9872 
002156.SZ,通富微电,电子,9794951816.2800 ,2.1062 ,-22.3788 ,35.3593 ,-20.7283 ,12.1863 
002157.SZ,正邦科技,农林牧渔,52963114381.8700 ,3.0236 ,-65.4008 ,81.7282 ,37.0780 ,-7.7186 
002158.SZ,汉钟精机,机械,6246583651.7400 ,11.1948 ,-9.4073 ,108.2919 ,8.6592 ,-23.2219 
002159.SZ,三特索道,消费者服务,2606933320.8000 ,15.0810 ,2736.8812 ,30.2817 ,-19.2093 ,-17.6596 
002160.SZ,常铝股份,有色金属,2822104836.8300 ,-13.9089 ,-353.1162 ,44.0915 ,-8.5784 ,-2.6810 
002161.SZ,远望谷,通信,5052543042.0000 ,-11.9044 ,-8133.6232 ,83.6567 ,-6.3100 ,24.0117 
002162.SZ,悦心健康,建材,3261420500.0000 ,2.6924 ,25.3958 ,50.9387 ,-8.6124 ,-11.7801 
002163.SZ,中航三鑫,建材,4548093000.0000 ,4.7046 ,29.9550 ,39.3792 ,-13.8508 ,-5.4770 
002164.SZ,宁波东力,机械,2867323856.2000 ,-140.4459 ,-1854.0928 ,54.6805 ,5.6701 ,14.6341 
002165.SZ,红宝丽,基础化工,2901920090.2000 ,1.9040 ,-34.9268 ,30.6816 ,-2.2312 ,-0.4149 
002166.SZ,莱茵生物,医药,4906063943.2000 ,7.5452 ,-60.3900 ,72.4774 ,17.0913 ,4.2627 
002167.SZ,东方锆业,有色金属,4228642260.0000 ,1.0223 ,127.9860 ,118.2546 ,-5.8091 ,9.9853 
002168.SZ,惠程科技,电力设备及新能源,7766891478.7200 ,20.4273 ,478.3751 ,35.1233 ,-17.4026 ,-13.1027 
002169.SZ,智光电气,电力设备及新能源,4001983329.5200 ,2.8294 ,-48.0317 ,51.3042 ,-8.3032 ,20.2756 
002170.SZ,芭田股份,基础化工,3441026992.7600 ,0.4916 ,106.9305 ,111.7273 ,-9.7674 ,-3.6082 
002171.SZ,楚江新材,有色金属,7183576296.0000 ,10.3366 ,13.3874 ,31.8064 ,-11.1111 ,9.8333 
002172.SZ,澳洋健康,石油石化,3587343892.4400 ,0.6155 ,-128.8016 ,85.7558 ,-6.4777 ,-10.3896 
002173.SZ,创新医疗,医药,3734370756.6500 ,0.8163 ,-78.7326 ,27.9278 ,-8.0627 ,-9.6224 
002174.SZ,游族网络,传媒,17867088926.0300 ,23.5754 ,52.2795 ,39.7932 ,-15.5042 ,-11.3376 
002176.SZ,江特电机,机械,9930814881.4200 ,-43.4830 ,-694.3084 ,122.0859 ,-4.1186 ,-11.3402 
002177.SZ,御银股份,计算机,4239835507.5800 ,-5.7906 ,-788.7296 ,295.3987 ,-0.1792 ,10.5925 
002178.SZ,延华智能,建筑,3097865554.3500 ,-28.6290 ,-1043.0442 ,97.8598 ,-7.8390 ,-6.2069 
002179.SZ,中航光电,国防军工,32903141814.4000 ,17.4422 ,16.5225 ,20.9393 ,2.3622 ,3.4109 
002180.SZ,纳思达,电子,27808258396.4500 ,20.7157 ,-16.0868 ,13.5751 ,-17.0105 ,-7.2275 
002181.SZ,粤传媒,传媒,6002670759.5800 ,1.3838 ,-26.5021 ,37.2572 ,-18.1962 ,-3.4816 
002182.SZ,云海金属,有色金属,5106738050.2000 ,19.5220 ,114.4191 ,67.0618 ,-8.5648 ,0.5762 
002183.SZ,怡亚通,交通运输,11780972895.4500 ,3.3725 ,-72.9984 ,49.2166 ,-2.6316 ,-13.8739 
002184.SZ,海得控制,机械,2703732068.8000 ,-15.6920 ,-577.7428 ,151.5903 ,-7.9704 ,0.8036 
002185.SZ,华天科技,电子,10378520037.2800 ,7.0611 ,-21.5315 ,61.5143 ,-17.7365 ,19.9355 
002186.SZ,全聚德,消费者服务,3849630158.4000 ,4.8492 ,-45.5148 ,14.1821 ,-4.2945 ,-7.1314 
002187.SZ,广百股份,商贸零售,3037288178.1600 ,7.4597 ,32.4979 ,17.2155 ,-4.4181 ,-2.5930 
002189.SZ,中光学,电子,6548800951.6800 ,21.9444 ,261.9385 ,87.1505 ,-7.8287 ,-12.6603 
002191.SZ,劲嘉股份,轻工制造,19643912734.5000 ,11.2089 ,21.2263 ,100.9025 ,-5.4968 ,-13.0500 
002192.SZ,融捷股份,建材,7304100860.3900 ,-0.9185 ,-109.6822 ,55.6295 ,-3.3001 ,-26.8041 
002193.SZ,如意集团,纺织服装,2491532036.0000 ,3.8537 ,34.0253 ,33.2375 ,-10.5263 ,-7.8782 
002194.SZ,武汉凡谷,通信,10723078020.7800 ,12.1193 ,136.7025 ,82.2153 ,38.6131 ,-22.1696 
002195.SZ,二三四五,计算机,24836173354.9800 ,16.1363 ,43.9388 ,101.6013 ,-7.7558 ,-9.1234 
002196.SZ,方正电机,机械,3073080042.7800 ,-20.0860 ,-436.6337 ,49.0829 ,5.7003 ,6.4715 
002197.SZ,证通电子,电子,4574593698.2400 ,-9.3229 ,-964.7580 ,69.1765 ,-5.5319 ,-13.9640 
002198.SZ,嘉应制药,医药,4633564912.2400 ,4.6742 ,116.7062 ,212.9837 ,11.0706 ,-22.6725 
002199.SZ,东晶电子,电子,3028422995.7200 ,-18.6737 ,-5377.0017 ,25.3751 ,-9.6587 ,33.4405 
002201.SZ,九鼎新材,建材,2397090458.7000 ,2.0917 ,616.7198 ,26.8526 ,-8.5025 ,-4.4383 
002202.SZ,金风科技,电力设备及新能源,45579712595.1299 ,13.5016 ,4.2490 ,31.9641 ,-20.5498 ,-1.1246 
002203.SZ,海亮股份,有色金属,20594733407.6000 ,13.7622 ,28.6180 ,19.2873 ,17.2222 ,7.0142 
002204.SZ,大连重工,机械,7204010219.3600 ,0.2334 ,-87.6082 ,26.2989 ,-12.6464 ,-4.5576 
002205.SZ,国统股份,建材,2334655561.8000 ,0.3584 ,-83.2031 ,81.6522 ,9.7162 ,-13.7313 
002206.SZ,海利得,石油石化,5479168329.6000 ,12.1598 ,12.3585 ,26.1008 ,-5.0847 ,-8.4252 
002208.SZ,合肥城建,房地产,4327752000.0000 ,13.7301 ,76.8024 ,49.5285 ,-5.2558 ,-4.8096 
002209.SZ,达意隆,机械,1458473053.5000 ,1.6194 ,-48.7271 ,54.3300 ,-10.2163 ,-4.9531 
002211.SZ,宏达新材,基础化工,2469436698.0900 ,1.4019 ,-46.9730 ,79.4882 ,0.0000 ,7.7058 
002212.SZ,南洋股份,电力设备及新能源,17562606600.6000 ,5.9782 ,14.2652 ,13.8444 ,-11.9628 ,-4.0237 
002213.SZ,特尔佳,汽车,1878720000.0000 ,0.2886 ,-89.2107 ,78.3967 ,-4.4025 ,-11.9518 
002214.SZ,大立科技,国防军工,3783999994.5000 ,5.3953 ,85.4842 ,86.1141 ,-2.2512 ,3.2727 
002215.SZ,诺普信,基础化工,8071294470.7200 ,16.1708 ,6.9266 ,139.2078 ,35.6375 ,-12.5708 
002216.SZ,三全食品,食品饮料,6336388597.4000 ,5.0186 ,40.7621 ,15.8126 ,-1.3733 ,20.3797 
002217.SZ,合力泰,电子,18667333157.8000 ,12.7597 ,11.9081 ,59.8767 ,-14.6724 ,-9.6828 
002218.SZ,拓日新能,电力设备及新能源,4079928943.2000 ,3.1105 ,-45.5073 ,42.2675 ,-10.3261 ,3.9394 
002219.SZ,恒康医疗,医药,6491022776.4000 ,-41.0981 ,-723.1023 ,46.1305 ,-8.1794 ,-5.7471 
002221.SZ,东华能源,石油石化,17256728339.0400 ,13.4703 ,-0.2962 ,45.5814 ,5.8704 ,-16.7295 
002222.SZ,福晶科技,电子,5070150000.0000 ,18.2535 ,8.9585 ,52.1440 ,-13.0499 ,3.5413 
002223.SZ,鱼跃医疗,医药,23518108754.3400 ,13.5801 ,19.6550 ,23.9940 ,-7.0523 ,-1.6522 
002224.SZ,三力士,基础化工,4302551954.6400 ,4.5956 ,-50.6513 ,51.1175 ,-7.6471 ,0.9554 
002225.SZ,濮耐股份,建材,4485326664.9000 ,9.1124 ,654.7937 ,30.9087 ,-9.8214 ,-4.5660 
002226.SZ,江南化工,基础化工,7581318858.3000 ,4.7981 ,13.7316 ,42.5218 ,-10.7353 ,-7.7430 
002227.SZ,奥特迅,电力设备及新能源,2949387238.0000 ,1.2851 ,-29.6525 ,44.6934 ,-8.9857 ,-6.5058 
002228.SZ,合兴包装,轻工制造,6163354315.9600 ,8.7947 ,50.1451 ,36.3812 ,-13.1796 ,3.0765 
002229.SZ,鸿博股份,轻工制造,4377829385.8800 ,0.3170 ,7.8229 ,180.5904 ,1.2717 ,-11.0731 
002230.SZ,科大讯飞,计算机,67609660196.5200 ,6.9102 ,28.9644 ,41.5652 ,-10.9672 ,-9.9969 
002231.SZ,奥维通信,通信,2561824000.0000 ,-21.4602 ,-1490.3145 ,119.6708 ,-10.1377 ,26.6017 
002232.SZ,启明信息,计算机,3574798981.2500 ,6.6246 ,30.5046 ,65.6723 ,-11.2576 ,18.4000 
002233.SZ,塔牌集团,建材,13770776434.8000 ,20.0873 ,138.8795 ,44.5843 ,-3.4188 ,-3.2900 
002234.SZ,民和股份,农林牧渔,11903657767.1200 ,40.9203 ,230.9386 ,343.5115 ,53.8852 ,-22.2786 
002235.SZ,安妮股份,轻工制造,5285218132.0200 ,3.4296 ,120.6130 ,235.8765 ,4.1469 ,-6.7122 
002236.SZ,大华股份,电子,49519984099.6000 ,21.9138 ,9.1639 ,57.8185 ,1.1909 ,-24.2131 
002237.SZ,恒邦股份,有色金属,9295184000.0000 ,9.4760 ,-0.5407 ,69.4177 ,5.9129 ,2.8404 
002238.SZ,天威视讯,传媒,5512964076.0000 ,7.1677 ,-19.4278 ,26.1513 ,-6.8822 ,25.4199 
002239.SZ,奥特佳,汽车,7296067441.6100 ,0.7681 ,-90.5354 ,32.9665 ,-8.9844 ,-14.1631 
002240.SZ,威华股份,农林牧渔,4630720903.0500 ,7.6187 ,724.0525 ,76.6765 ,-9.2340 ,7.6301 
002241.SZ,歌尔股份,电子,34592808085.6800 ,5.7664 ,-59.9159 ,44.5250 ,1.5238 ,-25.7974 
002242.SZ,九阳股份,家电,16777790460.0000 ,20.4271 ,4.4726 ,19.6131 ,-5.2449 ,-3.9242 
002243.SZ,通产丽星,轻工制造,5974214409.7200 ,5.3851 ,68.8510 ,138.3463 ,-18.7996 ,-0.2248 
002244.SZ,滨江集团,房地产,14343756332.9000 ,8.2398 ,36.4626 ,29.2508 ,-2.5370 ,-10.0533 
002245.SZ,澳洋顺昌,交通运输,4965437596.6800 ,8.7544 ,-30.2137 ,89.2258 ,2.7842 ,-7.1146 
002246.SZ,北化股份,基础化工,4694247488.7000 ,5.3091 ,13.8263 ,69.2875 ,-11.1227 ,-5.8480 
002247.SZ,聚力文化,传媒,3548128104.3300 ,-82.7076 ,-708.1702 ,125.8105 ,-12.5786 ,-28.2974 
002248.SZ,华东数控,机械,2868933948.0000 ,-146.5405 ,-6053.3427 ,18.8559 ,-10.1156 ,1.9293 
002249.SZ,大洋电机,机械,13321821792.8800 ,-30.7444 ,-633.9501 ,70.2892 ,2.3679 ,-21.3523 
002250.SZ,联化科技,基础化工,10221118018.8000 ,0.6642 ,-77.6938 ,78.0007 ,6.6602 ,-7.6923 
002251.SZ,步步高,商贸零售,7585076689.7800 ,2.2677 ,2.9844 ,19.9568 ,-8.6368 ,-8.9977 
002252.SZ,上海莱士,医药,41936064294.5700 ,-13.0115 ,-283.0867 ,31.9989 ,-12.2789 ,-15.8956 
002253.SZ,川大智胜,计算机,3395672729.7500 ,4.1258 ,10.8498 ,47.0940 ,-11.5746 ,-3.3648 
002254.SZ,泰和新材,石油石化,6951286368.0000 ,7.4706 ,40.4119 ,39.8724 ,-0.5245 ,-6.9420 
002255.SZ,海陆重工,机械,4438768459.8500 ,-4.7176 ,-244.8132 ,90.4940 ,15.3173 ,-10.8159 
002256.SZ,兆新股份,基础化工,6400200364.8000 ,-9.6643 ,-242.5671 ,101.8344 ,-6.0773 ,-7.6471 
002258.SZ,利尔化学,基础化工,8117294504.4000 ,20.8727 ,48.5150 ,65.3025 ,-0.2686 ,-11.2403 
002261.SZ,拓维信息,通信,6153286825.6600 ,-43.0410 ,-2163.2966 ,161.5811 ,1.2681 ,15.3846 
002262.SZ,恩华药业,医药,12036185389.8000 ,19.4060 ,38.3501 ,40.7359 ,-5.9761 ,-7.1210 
002264.SZ,新华都,商贸零售,4138422402.4000 ,1.0326 ,99.9906 ,64.5570 ,-8.4227 ,-5.6856 
002265.SZ,西仪股份,汽车,3688996271.7600 ,-7.2804 ,-466.5517 ,141.1901 ,-23.2604 ,-9.0674 
002266.SZ,浙富控股,电力设备及新能源,10309130413.2900 ,3.4762 ,6.0583 ,48.4058 ,2.5591 ,-9.7889 
002267.SZ,陕天然气,电力及公用事业,8996690350.0500 ,7.1952 ,2.3567 ,19.6588 ,-3.9192 ,-1.2361 
002268.SZ,卫士通,计算机,23599159188.2000 ,2.7625 ,-29.7712 ,29.9275 ,-6.0100 ,-13.6767 
002269.SZ,美邦服饰,纺织服装,7110375000.0000 ,1.4125 ,113.2420 ,10.2439 ,-11.5625 ,-6.0071 
002270.SZ,华明装备,机械,4031559780.3000 ,7.3599 ,-43.8946 ,38.6953 ,-2.0295 ,-1.1299 
002271.SZ,东方雨虹,建材,29259752003.0300 ,20.6387 ,21.6402 ,50.5146 ,-6.9293 ,-0.6500 
002272.SZ,川润股份,机械,2229472000.0000 ,3.7420 ,594.8114 ,92.0195 ,-4.0741 ,-4.0541 
002273.SZ,水晶光电,电子,11596420590.7200 ,12.7294 ,32.1801 ,56.9859 ,-6.0140 ,-17.4851 
002274.SZ,华昌化工,基础化工,7866531975.9600 ,5.3959 ,139.2846 ,285.3438 ,17.7757 ,0.0807 
002275.SZ,桂林三金,医药,8333624000.0000 ,15.1393 ,-10.9940 ,6.8628 ,-5.1713 ,-2.6388 
002276.SZ,万马股份,电力设备及新能源,6565000881.3200 ,2.7965 ,5.4747 ,43.5454 ,-9.8151 ,-9.7792 
002277.SZ,友阿股份,商贸零售,5297856640.0000 ,7.6368 ,-26.6747 ,29.6716 ,-6.6339 ,-7.8985 
002278.SZ,神开股份,机械,2976780920.6400 ,2.7347 ,114.8436 ,60.3708 ,8.2011 ,-10.1542 
002279.SZ,久其软件,计算机,5547617743.2000 ,-44.9034 ,-340.6527 ,82.6704 ,-12.1622 ,-8.5897 
002280.SZ,联络互动,计算机,9209343125.2500 ,-10.6267 ,-1746.4019 ,44.2207 ,-12.4224 ,-4.2553 
002281.SZ,光迅科技,通信,19044907853.3400 ,10.2569 ,-5.3595 ,53.2381 ,-10.8682 ,-6.1500 
002282.SZ,博深股份,机械,4167270624.7200 ,4.4312 ,68.7026 ,43.1476 ,-15.7522 ,-8.8235 
002283.SZ,天润曲轴,汽车,4859757645.1800 ,8.4263 ,0.8967 ,45.3790 ,-1.3730 ,-8.5847 
002284.SZ,亚太股份,汽车,3968240629.1000 ,0.2826 ,-85.6056 ,50.6059 ,-2.7125 ,-7.9926 
002285.SZ,世联行,房地产,10807316441.8800 ,8.0192 ,-57.0312 ,22.2934 ,-12.4172 ,-11.5384 
002286.SZ,保龄宝,农林牧渔,2451859840.0000 ,2.8048 ,-13.1470 ,24.7256 ,-4.4604 ,-5.7229 
002287.SZ,奇正藏药,医药,11721220000.0000 ,16.3208 ,5.5420 ,6.5030 ,-4.1501 ,-6.0270 
002288.SZ,超华科技,电子,4844547468.8000 ,2.2562 ,-26.5957 ,109.9583 ,-6.6427 ,-5.9615 
002291.SZ,星期六,纺织服装,3669590281.5200 ,0.5988 ,104.9900 ,33.8463 ,-2.4518 ,-6.8223 
002292.SZ,奥飞娱乐,传媒,9866549746.7500 ,-37.5130 ,-2567.6693 ,63.2380 ,-12.7251 ,-10.7290 
002293.SZ,罗莱生活,纺织服装,8600264275.8000 ,15.7448 ,20.2588 ,15.6975 ,-8.8000 ,-1.0416 
002294.SZ,信立泰,医药,25167144960.0000 ,22.9391 ,1.2319 ,24.4273 ,-8.8271 ,-7.2735 
002295.SZ,精艺股份,有色金属,2152791440.0000 ,4.1758 ,-18.7610 ,34.9095 ,-18.1905 ,-1.7462 
002296.SZ,辉煌科技,通信,2482165807.8000 ,1.9697 ,123.5442 ,93.4997 ,-3.9359 ,-0.3035 
002297.SZ,博云新材,钢铁,3421747226.7000 ,1.7643 ,142.1116 ,66.5000 ,-9.1364 ,13.2231 
002298.SZ,中电兴发,电力设备及新能源,5124058830.1500 ,4.1101 ,-2.5679 ,45.3657 ,-6.9095 ,1.4845 
002299.SZ,圣农发展,农林牧渔,32809049284.9900 ,21.5037 ,483.6525 ,70.0839 ,10.1803 ,5.1757 
002300.SZ,太阳电缆,电力设备及新能源,4319892000.0000 ,8.4690 ,10.1734 ,101.2104 ,-13.7595 ,-4.3970 
002301.SZ,齐心集团,轻工制造,6828763512.4800 ,7.7566 ,37.0485 ,21.3885 ,7.4747 ,6.4490 
002302.SZ,西部建设,建材,15754181713.9200 ,4.7354 ,137.5283 ,68.6712 ,-14.6958 ,-10.8173 
002303.SZ,美盈森,轻工制造,9142002399.4500 ,9.1119 ,13.8147 ,46.6685 ,0.3361 ,-6.2824 
002304.SZ,洋河股份,食品饮料,177312208080.0000 ,25.6974 ,22.6105 ,17.3165 ,-9.7838 ,-2.8047 
002305.SZ,南国置业,房地产,5306700256.2000 ,1.8696 ,48.9092 ,44.1457 ,-14.7632 ,-11.7647 
002307.SZ,北新路桥,建筑,6395229824.3200 ,2.8299 ,26.6615 ,146.6620 ,-16.2353 ,-4.9157 
002308.SZ,威创股份,计算机,4879511510.0000 ,4.5212 ,-11.2556 ,67.3366 ,-12.1311 ,-4.6642 
002309.SZ,中利集团,通信,7000450156.0400 ,-3.2711 ,-154.0424 ,53.0574 ,-24.3879 ,-6.3512 
002310.SZ,东方园林,建筑,17670339986.3200 ,13.2609 ,-28.3547 ,100.0636 ,-17.0240 ,-15.3495 
002311.SZ,海大集团,农林牧渔,48482686636.4400 ,20.2140 ,20.9938 ,11.4594 ,8.7234 ,4.4357 
002312.SZ,三泰控股,计算机,5443462345.3500 ,-6.5666 ,-171.9203 ,95.6065 ,1.5424 ,-6.5823 
002313.SZ,日海智能,通信,7048080000.0000 ,3.5711 ,-29.8056 ,48.7781 ,-15.8972 ,-13.0589 
002314.SZ,南山控股,建筑,9125227068.8100 ,7.2231 ,-17.1403 ,29.7556 ,-13.1443 ,-8.9021 
002315.SZ,焦点科技,传媒,3722400000.0000 ,3.0809 ,-24.1558 ,114.7136 ,5.6000 ,3.5985 
002316.SZ,亚联发展,通信,3581323200.0000 ,11.6800 ,536.8076 ,79.3174 ,0.2200 ,-8.0132 
002317.SZ,众生药业,医药,8079453873.9200 ,11.4492 ,1.7729 ,28.8016 ,-1.8793 ,-13.7193 
